Reading,Flow(cfs),Stage(ft),Cross_Section(Ft2),Velocity (ft/s),Safety
2024-02-07 15:10:00,60,5.03,25.3009,2.371457142,U
2024-02-07 15:05:00,61,5.04,25.4016,2.401423532,U
2024-02-07 15:00:00,61,5.04,25.4016,2.401423532,U
2024-02-07 14:55:00,61,5.04,25.4016,2.401423532,U
2024-02-07 14:50:00,61,5.04,25.4016,2.401423532,U
2024-02-07 14:45:00,61,5.04,25.4016,2.401423532,U
2024-02-07 14:40:00,61,5.04,25.4016,2.401423532,U
2024-02-07 14:35:00,61,5.04,25.4016,2.401423532,U
2024-02-07 14:30:00,62,5.05,25.5025,2.431134203,U
2024-02-07 14:25:00,62,5.05,25.5025,2.431134203,U
2024-02-07 14:20:00,62,5.05,25.5025,2.431134203,U
2024-02-07 14:15:00,63,5.06,25.6036,2.460591479,U
2024-02-07 14:10:00,63,5.06,25.6036,2.460591479,U
2024-02-07 14:05:00,63,5.06,25.6036,2.460591479,U
2024-02-07 14:00:00,62,5.05,25.5025,2.431134203,U
2024-02-07 13:55:00,62,5.05,25.5025,2.431134203,U
2024-02-07 13:50:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:45:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:40:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:35:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:30:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:25:00,64,5.07,25.7049,2.489797665,U
2024-02-07 13:20:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:15:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:10:00,63,5.06,25.6036,2.460591479,U
2024-02-07 13:05:00,64,5.07,25.7049,2.489797665,U
2024-02-07 13:00:00,64,5.07,25.7049,2.489797665,U
2024-02-07 12:55:00,64,5.07,25.7049,2.489797665,U
2024-02-07 12:50:00,64,5.07,25.7049,2.489797665,U
2024-02-07 12:45:00,64,5.07,25.7049,2.489797665,U
2024-02-07 12:40:00,64,5.07,25.7049,2.489797665,U
2024-02-07 12:35:00,64,5.07,25.7049,2.489797665,U
2024-02-07 12:30:00,66,5.08,25.8064,2.557505115,U
2024-02-07 12:25:00,66,5.08,25.8064,2.557505115,U
2024-02-07 12:20:00,66,5.08,25.8064,2.557505115,U
2024-02-07 12:15:00,66,5.08,25.8064,2.557505115,U
2024-02-07 12:10:00,66,5.08,25.8064,2.557505115,U
2024-02-07 12:05:00,66,5.08,25.8064,2.557505115,U
2024-02-07 12:00:00,66,5.09,25.9081,2.54746585,U
2024-02-07 11:55:00,66,5.09,25.9081,2.54746585,U
2024-02-07 11:50:00,66,5.09,25.9081,2.54746585,U
2024-02-07 11:45:00,66,5.09,25.9081,2.54746585,U
2024-02-07 11:40:00,66,5.08,25.8064,2.557505115,U
2024-02-07 11:35:00,68,5.1,26.01,2.614379085,U
2024-02-07 11:30:00,68,5.1,26.01,2.614379085,U
2024-02-07 11:25:00,66,5.09,25.9081,2.54746585,U
2024-02-07 11:20:00,66,5.09,25.9081,2.54746585,U
2024-02-07 11:15:00,68,5.1,26.01,2.614379085,U
2024-02-07 11:10:00,69,5.11,26.1121,2.642453116,U
2024-02-07 11:05:00,68,5.1,26.01,2.614379085,U
2024-02-07 11:00:00,68,5.1,26.01,2.614379085,U
2024-02-07 10:55:00,68,5.1,26.01,2.614379085,U
2024-02-07 10:50:00,68,5.1,26.01,2.614379085,U
2024-02-07 10:45:00,69,5.11,26.1121,2.642453116,U
2024-02-07 10:40:00,69,5.11,26.1121,2.642453116,U
2024-02-07 10:35:00,69,5.11,26.1121,2.642453116,U
2024-02-07 10:30:00,69,5.11,26.1121,2.642453116,U
2024-02-07 10:25:00,69,5.11,26.1121,2.642453116,U
2024-02-07 10:20:00,69,5.11,26.1121,2.642453116,U
2024-02-07 10:15:00,70,5.12,26.2144,2.670288086,U
2024-02-07 10:10:00,70,5.12,26.2144,2.670288086,U
2024-02-07 10:05:00,70,5.12,26.2144,2.670288086,U
2024-02-07 10:00:00,70,5.12,26.2144,2.670288086,U
2024-02-07 09:55:00,70,5.12,26.2144,2.670288086,U
2024-02-07 09:50:00,70,5.12,26.2144,2.670288086,U
2024-02-07 09:45:00,70,5.12,26.2144,2.670288086,U
2024-02-07 09:40:00,70,5.12,26.2144,2.670288086,U
2024-02-07 09:35:00,71,5.13,26.3169,2.697886149,U
2024-02-07 09:30:00,71,5.13,26.3169,2.697886149,U
2024-02-07 09:25:00,71,5.13,26.3169,2.697886149,U
2024-02-07 09:20:00,71,5.13,26.3169,2.697886149,U
2024-02-07 09:15:00,71,5.13,26.3169,2.697886149,U
2024-02-07 09:10:00,72,5.14,26.4196,2.725249436,U
2024-02-07 09:05:00,72,5.14,26.4196,2.725249436,U
2024-02-07 09:00:00,72,5.14,26.4196,2.725249436,U
2024-02-07 08:55:00,72,5.14,26.4196,2.725249436,U
2024-02-07 08:50:00,72,5.14,26.4196,2.725249436,U
2024-02-07 08:45:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:40:00,72,5.14,26.4196,2.725249436,U
2024-02-07 08:35:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:30:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:25:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:20:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:15:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:10:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:05:00,73,5.15,26.5225,2.752380055,U
2024-02-07 08:00:00,73,5.15,26.5225,2.752380055,U
2024-02-07 07:55:00,74,5.16,26.6256,2.779280091,U
2024-02-07 07:50:00,74,5.16,26.6256,2.779280091,U
2024-02-07 07:45:00,74,5.16,26.6256,2.779280091,U
2024-02-07 07:40:00,74,5.16,26.6256,2.779280091,U
2024-02-07 07:35:00,75,5.17,26.7289,2.80595161,U
2024-02-07 07:30:00,75,5.17,26.7289,2.80595161,U
2024-02-07 07:25:00,75,5.17,26.7289,2.80595161,U
2024-02-07 07:20:00,75,5.17,26.7289,2.80595161,U
2024-02-07 07:15:00,75,5.17,26.7289,2.80595161,U
2024-02-07 07:10:00,76,5.18,26.8324,2.832396655,U
2024-02-07 07:05:00,75,5.17,26.7289,2.80595161,U
2024-02-07 07:00:00,76,5.18,26.8324,2.832396655,U
2024-02-07 06:55:00,75,5.17,26.7289,2.80595161,U
2024-02-07 06:50:00,75,5.17,26.7289,2.80595161,U
2024-02-07 06:45:00,76,5.18,26.8324,2.832396655,U
2024-02-07 06:40:00,76,5.18,26.8324,2.832396655,U
2024-02-07 06:35:00,76,5.18,26.8324,2.832396655,U
2024-02-07 06:30:00,76,5.18,26.8324,2.832396655,U
2024-02-07 06:25:00,78,5.19,26.9361,2.895742145,U
2024-02-07 06:20:00,76,5.18,26.8324,2.832396655,U
2024-02-07 06:15:00,78,5.19,26.9361,2.895742145,U
2024-02-07 06:10:00,78,5.19,26.9361,2.895742145,U
2024-02-07 06:05:00,78,5.19,26.9361,2.895742145,U
2024-02-07 06:00:00,78,5.19,26.9361,2.895742145,U
2024-02-07 05:55:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:50:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:45:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:40:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:35:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:30:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:25:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:20:00,80,5.21,27.1441,2.947233469,U
2024-02-07 05:15:00,79,5.2,27.04,2.921597633,U
2024-02-07 05:10:00,80,5.21,27.1441,2.947233469,U
2024-02-07 05:05:00,80,5.21,27.1441,2.947233469,U
2024-02-07 05:00:00,80,5.21,27.1441,2.947233469,U
2024-02-07 04:55:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:50:00,80,5.21,27.1441,2.947233469,U
2024-02-07 04:45:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:40:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:35:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:30:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:25:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:20:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:15:00,82,5.23,27.3529,2.997853975,U
2024-02-07 04:10:00,81,5.22,27.2484,2.972651605,U
2024-02-07 04:05:00,82,5.23,27.3529,2.997853975,U
2024-02-07 04:00:00,83,5.24,27.4576,3.022842492,U
2024-02-07 03:55:00,82,5.23,27.3529,2.997853975,U
2024-02-07 03:50:00,83,5.24,27.4576,3.022842492,U
2024-02-07 03:45:00,83,5.24,27.4576,3.022842492,U
2024-02-07 03:40:00,83,5.24,27.4576,3.022842492,U
2024-02-07 03:35:00,83,5.24,27.4576,3.022842492,U
2024-02-07 03:30:00,83,5.24,27.4576,3.022842492,U
2024-02-07 03:25:00,84,5.25,27.5625,3.047619048,U
2024-02-07 03:20:00,84,5.25,27.5625,3.047619048,U
2024-02-07 03:15:00,84,5.25,27.5625,3.047619048,U
2024-02-07 03:10:00,84,5.25,27.5625,3.047619048,U
2024-02-07 03:05:00,84,5.25,27.5625,3.047619048,U
2024-02-07 03:00:00,84,5.25,27.5625,3.047619048,U
2024-02-07 02:55:00,86,5.26,27.6676,3.108328876,U
2024-02-07 02:50:00,86,5.26,27.6676,3.108328876,U
2024-02-07 02:45:00,86,5.26,27.6676,3.108328876,U
2024-02-07 02:40:00,86,5.26,27.6676,3.108328876,U
2024-02-07 02:35:00,87,5.27,27.7729,3.132550076,U
2024-02-07 02:30:00,87,5.27,27.7729,3.132550076,U
2024-02-07 02:25:00,87,5.27,27.7729,3.132550076,U
2024-02-07 02:20:00,87,5.27,27.7729,3.132550076,U
2024-02-07 02:15:00,88,5.28,27.8784,3.156565657,U
2024-02-07 02:10:00,87,5.27,27.7729,3.132550076,U
2024-02-07 02:05:00,88,5.28,27.8784,3.156565657,U
2024-02-07 02:00:00,88,5.28,27.8784,3.156565657,U
2024-02-07 01:55:00,88,5.28,27.8784,3.156565657,U
2024-02-07 01:50:00,88,5.28,27.8784,3.156565657,U
2024-02-07 01:45:00,89,5.29,27.9841,3.180377429,U
2024-02-07 01:40:00,89,5.29,27.9841,3.180377429,U
2024-02-07 01:35:00,89,5.29,27.9841,3.180377429,U
2024-02-07 01:30:00,89,5.29,27.9841,3.180377429,U
2024-02-07 01:25:00,89,5.29,27.9841,3.180377429,U
2024-02-07 01:20:00,91,5.3,28.09,3.239587042,U
2024-02-07 01:15:00,89,5.29,27.9841,3.180377429,U
2024-02-07 01:10:00,91,5.3,28.09,3.239587042,U
2024-02-07 01:05:00,91,5.3,28.09,3.239587042,U
2024-02-07 01:00:00,91,5.3,28.09,3.239587042,U
2024-02-07 00:55:00,91,5.3,28.09,3.239587042,U
2024-02-07 00:50:00,91,5.3,28.09,3.239587042,U
2024-02-07 00:45:00,92,5.31,28.1961,3.262862594,U
2024-02-07 00:40:00,91,5.3,28.09,3.239587042,U
2024-02-07 00:35:00,92,5.31,28.1961,3.262862594,U
2024-02-07 00:30:00,93,5.32,28.3024,3.285940415,U
2024-02-07 00:25:00,92,5.31,28.1961,3.262862594,U
2024-02-07 00:20:00,92,5.31,28.1961,3.262862594,U
2024-02-07 00:15:00,92,5.31,28.1961,3.262862594,U
2024-02-07 00:10:00,93,5.32,28.3024,3.285940415,U
2024-02-07 00:05:00,93,5.32,28.3024,3.285940415,U
2024-02-07 00:00:00,93,5.32,28.3024,3.285940415,U
2024-02-06 23:55:00,93,5.32,28.3024,3.285940415,U
2024-02-06 23:50:00,93,5.32,28.3024,3.285940415,U
2024-02-06 23:45:00,94,5.33,28.4089,3.308822235,U
2024-02-06 23:40:00,94,5.33,28.4089,3.308822235,U
2024-02-06 23:35:00,94,5.33,28.4089,3.308822235,U
2024-02-06 23:30:00,94,5.33,28.4089,3.308822235,U
2024-02-06 23:25:00,94,5.33,28.4089,3.308822235,U
2024-02-06 23:20:00,96,5.34,28.5156,3.366578294,U
2024-02-06 23:15:00,96,5.34,28.5156,3.366578294,U
2024-02-06 23:10:00,97,5.35,28.6225,3.388942266,U
2024-02-06 23:05:00,96,5.34,28.5156,3.366578294,U
2024-02-06 23:00:00,96,5.34,28.5156,3.366578294,U
2024-02-06 22:55:00,97,5.35,28.6225,3.388942266,U
2024-02-06 22:50:00,96,5.34,28.5156,3.366578294,U
2024-02-06 22:45:00,97,5.35,28.6225,3.388942266,U
2024-02-06 22:40:00,97,5.35,28.6225,3.388942266,U
2024-02-06 22:35:00,97,5.35,28.6225,3.388942266,U
2024-02-06 22:30:00,98,5.36,28.7296,3.411116061,U
2024-02-06 22:25:00,98,5.36,28.7296,3.411116061,U
2024-02-06 22:20:00,98,5.36,28.7296,3.411116061,U
2024-02-06 22:15:00,98,5.36,28.7296,3.411116061,U
2024-02-06 22:10:00,98,5.36,28.7296,3.411116061,U
2024-02-06 22:05:00,99,5.37,28.8369,3.433101339,U
2024-02-06 22:00:00,99,5.37,28.8369,3.433101339,U
2024-02-06 21:55:00,99,5.37,28.8369,3.433101339,U
2024-02-06 21:50:00,99,5.37,28.8369,3.433101339,U
2024-02-06 21:45:00,101,5.38,28.9444,3.489448736,U
2024-02-06 21:40:00,101,5.38,28.9444,3.489448736,U
2024-02-06 21:35:00,101,5.38,28.9444,3.489448736,U
2024-02-06 21:30:00,101,5.38,28.9444,3.489448736,U
2024-02-06 21:25:00,101,5.38,28.9444,3.489448736,U
2024-02-06 21:20:00,101,5.38,28.9444,3.489448736,U
2024-02-06 21:15:00,102,5.39,29.0521,3.510933805,U
2024-02-06 21:10:00,102,5.39,29.0521,3.510933805,U
2024-02-06 21:05:00,102,5.39,29.0521,3.510933805,U
2024-02-06 21:00:00,103,5.4,29.16,3.53223594,U
2024-02-06 20:55:00,103,5.4,29.16,3.53223594,U
2024-02-06 20:50:00,103,5.4,29.16,3.53223594,U
2024-02-06 20:45:00,103,5.4,29.16,3.53223594,U
2024-02-06 20:40:00,103,5.4,29.16,3.53223594,U
2024-02-06 20:35:00,105,5.41,29.2681,3.587523618,U
2024-02-06 20:30:00,105,5.41,29.2681,3.587523618,U
2024-02-06 20:25:00,105,5.41,29.2681,3.587523618,U
2024-02-06 20:20:00,105,5.41,29.2681,3.587523618,U
2024-02-06 20:15:00,106,5.42,29.3764,3.608338666,U
2024-02-06 20:10:00,106,5.42,29.3764,3.608338666,U
2024-02-06 20:05:00,106,5.42,29.3764,3.608338666,U
2024-02-06 20:00:00,107,5.43,29.4849,3.628976188,U
2024-02-06 19:55:00,107,5.43,29.4849,3.628976188,U
2024-02-06 19:50:00,107,5.43,29.4849,3.628976188,U
2024-02-06 19:45:00,107,5.43,29.4849,3.628976188,U
2024-02-06 19:40:00,107,5.43,29.4849,3.628976188,U
2024-02-06 19:35:00,107,5.43,29.4849,3.628976188,U
2024-02-06 19:30:00,109,5.44,29.5936,3.683228806,U
2024-02-06 19:25:00,109,5.44,29.5936,3.683228806,U
2024-02-06 19:20:00,110,5.45,29.7025,3.70339197,U
2024-02-06 19:15:00,110,5.45,29.7025,3.70339197,U
2024-02-06 19:10:00,110,5.45,29.7025,3.70339197,U
2024-02-06 19:05:00,109,5.44,29.5936,3.683228806,U
2024-02-06 19:00:00,110,5.45,29.7025,3.70339197,U
2024-02-06 18:55:00,110,5.45,29.7025,3.70339197,U
2024-02-06 18:50:00,112,5.46,29.8116,3.756926834,U
2024-02-06 18:45:00,110,5.45,29.7025,3.70339197,U
2024-02-06 18:40:00,112,5.46,29.8116,3.756926834,U
2024-02-06 18:35:00,112,5.46,29.8116,3.756926834,U
2024-02-06 18:30:00,112,5.46,29.8116,3.756926834,U
2024-02-06 18:25:00,113,5.47,29.9209,3.776624366,U
2024-02-06 18:20:00,113,5.47,29.9209,3.776624366,U
2024-02-06 18:15:00,113,5.47,29.9209,3.776624366,U
2024-02-06 18:10:00,113,5.47,29.9209,3.776624366,U
2024-02-06 18:05:00,113,5.47,29.9209,3.776624366,U
2024-02-06 18:00:00,114,5.48,30.0304,3.796153231,U
2024-02-06 17:55:00,114,5.48,30.0304,3.796153231,U
2024-02-06 17:50:00,114,5.48,30.0304,3.796153231,U
2024-02-06 17:45:00,114,5.48,30.0304,3.796153231,U
2024-02-06 17:40:00,116,5.49,30.1401,3.848693269,U
2024-02-06 17:35:00,116,5.49,30.1401,3.848693269,U
2024-02-06 17:30:00,116,5.49,30.1401,3.848693269,U
2024-02-06 17:25:00,117,5.5,30.25,3.867768595,U
2024-02-06 17:20:00,117,5.5,30.25,3.867768595,U
2024-02-06 17:15:00,119,5.51,30.3601,3.919618183,U
2024-02-06 17:10:00,119,5.51,30.3601,3.919618183,U
2024-02-06 17:05:00,117,5.5,30.25,3.867768595,U
2024-02-06 17:00:00,120,5.52,30.4704,3.938248267,U
2024-02-06 16:55:00,120,5.52,30.4704,3.938248267,U
2024-02-06 16:50:00,120,5.52,30.4704,3.938248267,U
2024-02-06 16:45:00,120,5.52,30.4704,3.938248267,U
2024-02-06 16:40:00,120,5.52,30.4704,3.938248267,U
2024-02-06 16:35:00,121,5.53,30.5809,3.956718082,U
2024-02-06 16:30:00,121,5.53,30.5809,3.956718082,U
2024-02-06 16:25:00,123,5.54,30.6916,4.007611203,U
2024-02-06 16:20:00,121,5.53,30.5809,3.956718082,U
2024-02-06 16:15:00,123,5.54,30.6916,4.007611203,U
2024-02-06 16:10:00,124,5.55,30.8025,4.025647269,U
2024-02-06 16:05:00,123,5.54,30.6916,4.007611203,U
2024-02-06 16:00:00,124,5.55,30.8025,4.025647269,U
2024-02-06 15:55:00,123,5.54,30.6916,4.007611203,U
2024-02-06 15:50:00,126,5.56,30.9136,4.07587599,U
2024-02-06 15:45:00,126,5.56,30.9136,4.07587599,U
2024-02-06 15:40:00,126,5.56,30.9136,4.07587599,U
2024-02-06 15:35:00,127,5.57,31.0249,4.0934862,U
2024-02-06 15:30:00,127,5.57,31.0249,4.0934862,U
2024-02-06 15:25:00,127,5.57,31.0249,4.0934862,U
2024-02-06 15:20:00,129,5.58,31.1364,4.143060855,U
2024-02-06 15:15:00,129,5.58,31.1364,4.143060855,U
2024-02-06 15:10:00,129,5.58,31.1364,4.143060855,U
2024-02-06 15:05:00,129,5.58,31.1364,4.143060855,U
2024-02-06 15:00:00,130,5.59,31.2481,4.160252943,U
2024-02-06 14:55:00,130,5.59,31.2481,4.160252943,U
2024-02-06 14:50:00,130,5.59,31.2481,4.160252943,U
2024-02-06 14:45:00,133,5.61,31.4721,4.22596522,U
2024-02-06 14:40:00,132,5.6,31.36,4.209183673,U
2024-02-06 14:35:00,133,5.61,31.4721,4.22596522,U
2024-02-06 14:30:00,133,5.61,31.4721,4.22596522,U
2024-02-06 14:25:00,133,5.61,31.4721,4.22596522,U
2024-02-06 14:20:00,135,5.62,31.5844,4.274261977,U
2024-02-06 14:15:00,135,5.62,31.5844,4.274261977,U
2024-02-06 14:10:00,135,5.62,31.5844,4.274261977,U
2024-02-06 14:05:00,136,5.63,31.6969,4.29064041,U
2024-02-06 14:00:00,136,5.63,31.6969,4.29064041,U
2024-02-06 13:55:00,138,5.64,31.8096,4.338312962,U
2024-02-06 13:50:00,138,5.64,31.8096,4.338312962,U
2024-02-06 13:45:00,139,5.65,31.9225,4.35429556,U
2024-02-06 13:40:00,141,5.66,32.0356,4.401353494,U
2024-02-06 13:35:00,141,5.66,32.0356,4.401353494,U
2024-02-06 13:30:00,143,5.67,32.1489,4.448052655,U
2024-02-06 13:25:00,143,5.67,32.1489,4.448052655,U
2024-02-06 13:20:00,144,5.68,32.2624,4.463400119,U
2024-02-06 13:15:00,143,5.67,32.1489,4.448052655,U
2024-02-06 13:10:00,143,5.67,32.1489,4.448052655,U
2024-02-06 13:05:00,143,5.67,32.1489,4.448052655,U
2024-02-06 13:00:00,141,5.66,32.0356,4.401353494,U
2024-02-06 12:55:00,143,5.67,32.1489,4.448052655,U
2024-02-06 12:50:00,143,5.67,32.1489,4.448052655,U
2024-02-06 12:45:00,144,5.68,32.2624,4.463400119,U
2024-02-06 12:40:00,146,5.69,32.3761,4.509499291,U
2024-02-06 12:35:00,146,5.69,32.3761,4.509499291,U
2024-02-06 12:30:00,144,5.68,32.2624,4.463400119,U
2024-02-06 12:25:00,147,5.7,32.49,4.524469067,U
2024-02-06 12:20:00,147,5.7,32.49,4.524469067,U
2024-02-06 12:15:00,147,5.7,32.49,4.524469067,U
2024-02-06 12:10:00,149,5.71,32.6041,4.569977395,U
2024-02-06 12:05:00,149,5.71,32.6041,4.569977395,U
2024-02-06 12:00:00,151,5.72,32.7184,4.615140105,U
2024-02-06 11:55:00,151,5.72,32.7184,4.615140105,U
2024-02-06 11:50:00,151,5.72,32.7184,4.615140105,U
2024-02-06 11:45:00,152,5.73,32.8329,4.629502724,U
2024-02-06 11:40:00,152,5.73,32.8329,4.629502724,U
2024-02-06 11:35:00,152,5.73,32.8329,4.629502724,U
2024-02-06 11:30:00,152,5.73,32.8329,4.629502724,U
2024-02-06 11:25:00,154,5.74,32.9476,4.674088553,U
2024-02-06 11:20:00,155,5.75,33.0625,4.688090737,U
2024-02-06 11:15:00,155,5.75,33.0625,4.688090737,U
2024-02-06 11:10:00,155,5.75,33.0625,4.688090737,U
2024-02-06 11:05:00,157,5.76,33.1776,4.73210841,U
2024-02-06 11:00:00,159,5.77,33.2929,4.775793037,U
2024-02-06 10:55:00,157,5.76,33.1776,4.73210841,U
2024-02-06 10:50:00,159,5.77,33.2929,4.775793037,U
2024-02-06 10:45:00,159,5.77,33.2929,4.775793037,U
2024-02-06 10:40:00,160,5.78,33.4084,4.789214689,U
2024-02-06 10:35:00,162,5.79,33.5241,4.832344492,U
2024-02-06 10:30:00,162,5.79,33.5241,4.832344492,U
2024-02-06 10:25:00,162,5.79,33.5241,4.832344492,U
2024-02-06 10:20:00,162,5.79,33.5241,4.832344492,U
2024-02-06 10:15:00,164,5.8,33.64,4.875148633,U
2024-02-06 10:10:00,164,5.8,33.64,4.875148633,U
2024-02-06 10:05:00,167,5.82,33.8724,4.930267711,U
2024-02-06 10:00:00,167,5.82,33.8724,4.930267711,U
2024-02-06 09:55:00,167,5.82,33.8724,4.930267711,U
2024-02-06 09:50:00,169,5.83,33.9889,4.972211516,U
2024-02-06 09:45:00,171,5.84,34.1056,5.013839369,U
2024-02-06 09:40:00,171,5.84,34.1056,5.013839369,U
2024-02-06 09:35:00,171,5.84,34.1056,5.013839369,U
2024-02-06 09:30:00,171,5.84,34.1056,5.013839369,U
2024-02-06 09:25:00,172,5.85,34.2225,5.025933231,U
2024-02-06 09:20:00,174,5.86,34.3396,5.067036308,U
2024-02-06 09:15:00,176,5.87,34.4569,5.107830362,U
2024-02-06 09:10:00,176,5.87,34.4569,5.107830362,U
2024-02-06 09:05:00,178,5.88,34.5744,5.148317831,U
2024-02-06 09:00:00,178,5.88,34.5744,5.148317831,U
2024-02-06 08:55:00,179,5.89,34.6921,5.159676122,U
2024-02-06 08:50:00,179,5.89,34.6921,5.159676122,U
2024-02-06 08:45:00,183,5.91,34.9281,5.239334519,U
2024-02-06 08:40:00,183,5.91,34.9281,5.239334519,U
2024-02-06 08:35:00,183,5.91,34.9281,5.239334519,U
2024-02-06 08:30:00,185,5.92,35.0464,5.278716216,U
2024-02-06 08:25:00,185,5.92,35.0464,5.278716216,U
2024-02-06 08:20:00,187,5.93,35.1649,5.317802695,U
2024-02-06 08:15:00,188,5.94,35.2836,5.328254487,U
2024-02-06 08:10:00,188,5.94,35.2836,5.328254487,U
2024-02-06 08:05:00,192,5.96,35.5216,5.40516193,U
2024-02-06 08:00:00,190,5.95,35.4025,5.366852623,U
2024-02-06 07:55:00,192,5.96,35.5216,5.40516193,U
2024-02-06 07:50:00,194,5.97,35.6409,5.443184656,U
2024-02-06 07:45:00,196,5.98,35.7604,5.480923032,U
2024-02-06 07:40:00,196,5.98,35.7604,5.480923032,U
2024-02-06 07:35:00,198,5.99,35.8801,5.518379269,U
2024-02-06 07:30:00,198,5.99,35.8801,5.518379269,U
2024-02-06 07:25:00,200,6,36,5.555555556,U
2024-02-06 07:20:00,200,6,36,5.555555556,U
2024-02-06 07:15:00,201,6.01,36.1201,5.564768647,U
2024-02-06 07:10:00,203,6.02,36.2404,5.601483427,U
2024-02-06 07:05:00,205,6.03,36.3609,5.637924254,U
2024-02-06 07:00:00,207,6.04,36.4816,5.674093242,U
2024-02-06 06:55:00,207,6.04,36.4816,5.674093242,U
2024-02-06 06:50:00,211,6.06,36.7236,5.745624067,U
2024-02-06 06:45:00,211,6.06,36.7236,5.745624067,U
2024-02-06 06:40:00,213,6.07,36.8449,5.780990042,U
2024-02-06 06:35:00,213,6.07,36.8449,5.780990042,U
2024-02-06 06:30:00,215,6.08,36.9664,5.816092452,U
2024-02-06 06:25:00,217,6.09,37.0881,5.850933318,U
2024-02-06 06:20:00,219,6.1,37.21,5.885514647,U
2024-02-06 06:15:00,221,6.11,37.3321,5.919838423,U
2024-02-06 06:10:00,221,6.11,37.3321,5.919838423,U
2024-02-06 06:05:00,221,6.11,37.3321,5.919838423,U
2024-02-06 06:00:00,225,6.13,37.5769,5.98772118,U
2024-02-06 05:55:00,227,6.14,37.6996,6.021284045,U
2024-02-06 05:50:00,227,6.14,37.6996,6.021284045,U
2024-02-06 05:45:00,229,6.15,37.8225,6.054597131,U
2024-02-06 05:40:00,229,6.15,37.8225,6.054597131,U
2024-02-06 05:35:00,233,6.17,38.0689,6.120481548,U
2024-02-06 05:30:00,237,6.19,38.3161,6.185389432,U
2024-02-06 05:25:00,233,6.17,38.0689,6.120481548,U
2024-02-06 05:20:00,237,6.19,38.3161,6.185389432,U
2024-02-06 05:15:00,241,6.21,38.5641,6.249335522,U
2024-02-06 05:10:00,243,6.22,38.6884,6.28095243,U
2024-02-06 05:05:00,245,6.23,38.8129,6.312334301,U
2024-02-06 05:00:00,252,6.26,39.1876,6.4306056,U
2024-02-06 04:55:00,252,6.26,39.1876,6.4306056,U
2024-02-06 04:50:00,254,6.27,39.3129,6.460983545,U
2024-02-06 04:45:00,260,6.3,39.69,6.550768456,U
2024-02-06 04:40:00,258,6.29,39.5641,6.521063287,U
2024-02-06 04:35:00,267,6.33,40.0689,6.663522083,U
2024-02-06 04:30:00,267,6.33,40.0689,6.663522083,U
2024-02-06 04:25:00,265,6.32,39.9424,6.634553757,U
2024-02-06 04:20:00,273,6.36,40.4496,6.74913967,U
2024-02-06 04:15:00,271,6.35,40.3225,6.720813442,U
2024-02-06 04:10:00,271,6.35,40.3225,6.720813442,U
2024-02-06 04:05:00,278,6.38,40.7044,6.829728481,U
2024-02-06 04:00:00,262,6.31,39.8161,6.580252712,U
2024-02-06 03:55:00,273,6.36,40.4496,6.74913967,U
2024-02-06 03:50:00,269,6.34,40.1956,6.692274776,U
2024-02-06 03:45:00,271,6.35,40.3225,6.720813442,U
2024-02-06 03:40:00,282,6.4,40.96,6.884765625,U
2024-02-06 03:35:00,292,6.44,41.4736,7.040623433,U
2024-02-06 03:30:00,298,6.47,41.8609,7.118814932,U
2024-02-06 03:25:00,294,6.45,41.6025,7.066883,U
2024-02-06 03:20:00,289,6.43,41.3449,6.989979417,U
2024-02-06 03:15:00,298,6.47,41.8609,7.118814932,U
2024-02-06 03:10:00,285,6.41,41.0881,6.936314894,U
2024-02-06 03:05:00,287,6.42,41.2164,6.963247639,U
2024-02-06 03:00:00,287,6.42,41.2164,6.963247639,U
2024-02-06 02:55:00,301,6.48,41.9904,7.168305136,U
2024-02-06 02:50:00,298,6.47,41.8609,7.118814932,U
